Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Risk
28221-WES,Female,82,Yes,West Bengal,7,36,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0.0,0,17.51,97.81,Churned,Competitor,Competitor had better devices,0.82,High Risk - Immediate Action Needed
95169-GUJ,Female,43,No,Gujarat,1,13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,10,33.46,112.86,Churned,Competitor,Competitor had better devices,1.0,High Risk - Immediate Action Needed
21292-HAR,Male,34,No,Haryana,9,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,552.95,0.0,0,132.93,685.88,Churned,Competitor,Competitor offered more data,0.95,High Risk - Immediate Action Needed
78978-UTT,Male,54,No,Uttar Pradesh,0,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0,16.36,35.66,Joined,,,0.99,High Risk - Immediate Action Needed
81324-PUN,Female,49,No,Punjab,4,3,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0.0,0,280.2,2836.1,Churned,Attitude,Attitude of support person,0.75,High Risk - Immediate Action Needed
81164-JAM,Male,82,Yes,Jammu & Kashmir,4,17,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0.0,0,0.0,24.8,Churned,Competitor,Competitor made better offer,0.88,High Risk - Immediate Action Needed
49082-UTT,Male,31,Yes,Uttar Pradesh,10,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0.0,0,98.28,391.93,Churned,Attitude,Attitude of service provider,0.87,High Risk - Immediate Action Needed
41399-GUJ,Female,36,No,Gujarat,6,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0.0,30,90.63,1010.53,Churned,Competitor,Competitor offered more data,0.98,High Risk - Immediate Action Needed
78220-TAM,Female,21,Yes,Tamil Nadu,14,10,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0.0,0,75.3,319.75,Joined,,,0.75,High Risk - Immediate Action Needed
25005-HAR,Female,20,Yes,Haryana,6,5,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0.0,0,133.38,267.88,Churned,Price,Extra data charges,0.89,High Risk - Immediate Action Needed
17111-MAH,Female,44,Yes,Maharashtra,7,16,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.7,83.75,0.0,0,108.16,191.91,Stayed,,,0.8,High Risk - Immediate Action Needed
89655-JAM,Female,53,No,Jammu & Kashmir,13,6,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0,14.17,33.77,Churned,Competitor,Competitor made better offer,0.98,High Risk - Immediate Action Needed
63165-JAM,Female,70,Yes,Jammu & Kashmir,10,13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,Churned,Competitor,Competitor made better offer,0.99,High Risk - Immediate Action Needed
85428-HAR,Female,62,Yes,Haryana,11,18,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.1,39.8,0.0,0,71.0,110.8,Joined,,,0.86,High Risk - Immediate Action Needed
72344-HAR,Male,40,Yes,Haryana,10,14,Deal 4,No,,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.75,712.75,0.0,10,0.0,722.75,Churned,Competitor,Competitor had better devices,0.83,High Risk - Immediate Action Needed
37816-JAM,Female,73,No,Jammu & Kashmir,2,3,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.91,3010.51,Churned,Competitor,Competitor made better offer,0.84,High Risk - Immediate Action Needed
96496-UTT,Female,73,Yes,Uttar Pradesh,0,5,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1147.45,0.0,0,119.85,1267.3,Churned,Competitor,Competitor offered more data,0.78,High Risk - Immediate Action Needed
52641-JHA,Female,44,Yes,Jharkhand,7,29,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,37.51,108.61,Joined,,,0.86,High Risk - Immediate Action Needed
39047-KAR,Female,20,No,Karnataka,9,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,71.35,0.0,0,35.28,106.63,Churned,Attitude,Attitude of support person,0.9,High Risk - Immediate Action Needed
98879-JAM,Female,45,No,Jammu & Kashmir,4,17,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,21.15,306.05,0.0,0,406.8,712.85,Stayed,,,0.78,High Risk - Immediate Action Needed
68556-MAH,Male,68,No,Maharashtra,4,23,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,13.08,33.28,Joined,,,0.9,High Risk - Immediate Action Needed
92887-CHH,Female,69,Yes,Chhattisgarh,1,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,Churned,Attitude,Attitude of service provider,1.0,High Risk - Immediate Action Needed
23113-JAM,Female,65,No,Jammu & Kashmir,11,10,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.5,146.3,0.0,0,190.2,336.5,Churned,Competitor,Competitor made better offer,0.77,High Risk - Immediate Action Needed
27634-JAM,Female,59,No,Jammu & Kashmir,6,20,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,79.65,0.0,0,22.48,102.13,Churned,Competitor,Competitor made better offer,0.96,High Risk - Immediate Action Needed
52456-JAM,Female,77,Yes,Jammu & Kashmir,1,23,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,0.0,0,116.19,878.69,Churned,Competitor,Competitor made better offer,0.98,High Risk - Immediate Action Needed
72507-UTT,Female,71,No,Uttar Pradesh,0,12,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,7.23,76.88,Churned,Other,Don't know,0.92,High Risk - Immediate Action Needed
61025-MAH,Female,45,No,Maharashtra,4,16,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,49.85,0.0,0,42.55,92.4,Joined,,,1.0,High Risk - Immediate Action Needed
41652-JAM,Female,43,No,Jammu & Kashmir,13,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,799.65,0.0,0,56.3,855.95,Churned,Other,Don't know,0.75,High Risk - Immediate Action Needed
72036-PUN,Male,25,No,Punjab,11,33,Deal 4,No,,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3.0,446.1,0.0,0,0.0,446.1,Churned,Attitude,Attitude of service provider,0.75,High Risk - Immediate Action Needed
64852-HAR,Female,47,No,Haryana,5,22,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.3,20.3,0.0,0,26.37,46.67,Churned,Price,Long distance charges,0.99,High Risk - Immediate Action Needed
51695-MAH,Male,68,Yes,Maharashtra,5,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,Churned,Attitude,Attitude of support person,1.0,High Risk - Immediate Action Needed
72185-JAM,Male,56,No,Jammu & Kashmir,13,36,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,265.35,0.0,0,191.28,456.63,Churned,Attitude,Attitude of support person,0.76,High Risk - Immediate Action Needed
52380-JAM,Male,56,Yes,Jammu & Kashmir,8,23,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.2,181.1,0.0,10,52.94,244.04,Churned,Competitor,Competitor made better offer,0.89,High Risk - Immediate Action Needed
41646-HAR,Female,39,No,Haryana,0,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.05,811.65,0.0,0,139.77,951.42,Stayed,,,0.87,High Risk - Immediate Action Needed
11290-JAM,Female,70,Yes,Jammu & Kashmir,0,36,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,396.1,0.0,0,126.44,522.54,Churned,Competitor,Competitor made better offer,0.93,High Risk - Immediate Action Needed
73468-JHA,Female,21,Yes,Jharkhand,4,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,72.2,305.55,0.0,0,119.92,425.47,Churned,Dissatisfaction,Service dissatisfaction,0.98,High Risk - Immediate Action Needed
58181-HAR,Female,77,No,Haryana,15,19,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,2888.76,Churned,Dissatisfaction,Product dissatisfaction,0.79,High Risk - Immediate Action Needed
54633-UTT,Male,53,Yes,Uttar Pradesh,5,20,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,93.85,0.0,0,16.15,110.0,Churned,Competitor,Competitor offered more data,1.0,High Risk - Immediate Action Needed
41500-KAR,Male,31,No,Karnataka,1,31,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,51.6,0.0,0,54.94,106.54,Joined,,,0.95,High Risk - Immediate Action Needed
24881-HAR,Female,47,Yes,Haryana,7,33,,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,1105.4,0.0,0,303.27,1408.67,Churned,Competitor,Competitor offered more data,0.79,High Risk - Immediate Action Needed
27461-MAD,Male,22,Yes,Madhya Pradesh,7,6,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,44.55,0.0,0,23.04,67.59,Joined,,,0.99,High Risk - Immediate Action Needed
97952-ODI,Female,61,Yes,Odisha,9,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,2625.55,0.0,0,847.84,3473.39,Churned,Attitude,Attitude of service provider,0.9,High Risk - Immediate Action Needed
72285-JAM,Female,45,No,Jammu & Kashmir,9,20,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-1.0,159.45,0.0,0,10.22,169.67,Churned,Competitor,Competitor made better offer,0.93,High Risk - Immediate Action Needed
77311-MAD,Male,47,Yes,Madhya Pradesh,9,19,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,20.25,0.0,0,40.46,60.71,Joined,,,0.99,High Risk - Immediate Action Needed
46162-AND,Female,76,Yes,Andhra Pradesh,4,11,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0,75.1,868.65,Churned,Competitor,Competitor had better devices,0.95,High Risk - Immediate Action Needed
39512-TEL,Female,39,Yes,Telangana,10,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0,159.6,356.55,Churned,Other,Don't know,0.8,High Risk - Immediate Action Needed
88272-PUN,Female,50,Yes,Punjab,2,17,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.7,941.0,0.0,0,285.6,1226.6,Churned,Competitor,Competitor offered more data,0.8,High Risk - Immediate Action Needed
37529-MAH,Female,72,No,Maharashtra,6,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,237.75,0.0,0,145.02,382.77,Churned,Competitor,Competitor had better devices,0.88,High Risk - Immediate Action Needed
39400-UTT,Female,32,No,Uttar Pradesh,10,5,,No,,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,25.2,25.2,0.0,0,0.0,25.2,Churned,Other,Don't know,0.9,High Risk - Immediate Action Needed
29093-ASS,Male,57,Yes,Assam,6,6,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.45,20.45,0.0,0,11.61,32.06,Joined,,,0.86,High Risk - Immediate Action Needed
69142-UTT,Male,61,Yes,Uttar Pradesh,11,27,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0,0.0,47.5,Churned,Competitor,Competitor offered more data,0.88,High Risk - Immediate Action Needed
83817-UTT,Male,48,No,Uttar Pradesh,8,18,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,21.05,21.05,0.0,0,10.14,31.19,Joined,,,0.89,High Risk - Immediate Action Needed
32391-HAR,Female,75,No,Haryana,13,36,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0,993.99,5907.29,Churned,Price,Long distance charges,0.84,High Risk - Immediate Action Needed
66343-TEL,Female,42,No,Telangana,8,30,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15,Churned,Dissatisfaction,Network reliability,0.99,High Risk - Immediate Action Needed
38452-MAH,Female,34,No,Maharashtra,6,14,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.95,47.95,0.0,0,46.23,94.18,Joined,,,0.98,High Risk - Immediate Action Needed
91510-ASS,Female,67,No,Assam,9,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,Churned,Competitor,Competitor made better offer,0.9,High Risk - Immediate Action Needed
64546-HAR,Male,58,Yes,Haryana,2,22,Deal 4,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,55.0,1046.5,0.0,30,81.7,1158.2,Churned,Competitor,Competitor offered more data,0.81,High Risk - Immediate Action Needed
36502-TEL,Female,60,No,Telangana,1,33,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,168.65,0.0,0,64.33,232.98,Stayed,,,0.84,High Risk - Immediate Action Needed
44718-JAM,Male,52,Yes,Jammu & Kashmir,15,18,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0,13.27,33.47,Churned,Price,Long distance charges,0.87,High Risk - Immediate Action Needed
66552-TAM,Female,49,No,Tamil Nadu,10,21,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0,6.08,25.73,Churned,Competitor,Competitor made better offer,1.0,High Risk - Immediate Action Needed
58100-CHH,Male,74,No,Chhattisgarh,10,12,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0,168.8,1083.1,Churned,Competitor,Competitor made better offer,0.76,High Risk - Immediate Action Needed
89920-KER,Male,22,Yes,Kerala,0,9,Deal 5,No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,0.0,0,0.0,90.35,Churned,Dissatisfaction,Limited range of services,0.96,High Risk - Immediate Action Needed
41196-MAH,Female,29,Yes,Maharashtra,11,10,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,45.0,0.0,10,40.63,95.63,Joined,,,1.0,High Risk - Immediate Action Needed
62467-GUJ,Female,44,Yes,Gujarat,8,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,660.9,34.29,0,338.52,965.13,Churned,Competitor,Competitor made better offer,0.92,High Risk - Immediate Action Needed
28787-ASS,Male,78,No,Assam,0,26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0.0,20,42.44,369.04,Churned,Competitor,Competitor made better offer,0.82,High Risk - Immediate Action Needed
72092-PUN,Female,54,Yes,Punjab,7,8,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.65,151.3,0.0,0,67.68,218.98,Churned,Dissatisfaction,Lack of self-service on Website,0.99,High Risk - Immediate Action Needed
83023-KAR,Male,31,Yes,Karnataka,15,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,14.02,88.37,Churned,Competitor,Competitor had better devices,0.9,High Risk - Immediate Action Needed
92852-DEL,Male,67,No,Delhi,14,33,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4388.4,0.0,150,1343.75,5882.15,Churned,Dissatisfaction,Product dissatisfaction,0.91,High Risk - Immediate Action Needed
96510-TEL,Female,76,No,Telangana,7,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.11,Churned,Competitor,Competitor had better devices,1.0,High Risk - Immediate Action Needed
15584-KAR,Male,55,No,Karnataka,15,24,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,0.0,0,17.54,89.19,Churned,Competitor,Competitor had better devices,0.88,High Risk - Immediate Action Needed
31678-GUJ,Female,57,No,Gujarat,7,3,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,764.95,0.0,0,232.0,996.95,Churned,Price,Long distance charges,0.86,High Risk - Immediate Action Needed
19898-HAR,Male,31,Yes,Haryana,3,30,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.45,19.45,0.0,0,29.15,48.6,Joined,,,0.97,High Risk - Immediate Action Needed
13685-PUN,Male,25,Yes,Punjab,5,21,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.05,3480.0,0.0,20,785.06,4285.06,Churned,Dissatisfaction,Poor expertise of online support,0.89,High Risk - Immediate Action Needed
67115-HAR,Female,28,No,Haryana,0,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.4,93.4,0.0,0,90.16,183.56,Stayed,,,0.8,High Risk - Immediate Action Needed
12505-GUJ,Male,29,No,Gujarat,0,7,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,167.3,0.0,0,33.52,200.82,Churned,Dissatisfaction,Limited range of services,0.84,High Risk - Immediate Action Needed
45007-MAH,Female,80,No,Maharashtra,8,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,449.75,0.0,0,22.95,472.7,Churned,Dissatisfaction,Network reliability,0.88,High Risk - Immediate Action Needed
31816-RAJ,Female,58,Yes,Rajasthan,2,35,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,189.2,0.0,0,84.32,273.52,Churned,Other,Don't know,0.8,High Risk - Immediate Action Needed
57919-TEL,Male,66,No,Telangana,7,5,Deal 3,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,2070.6,0.0,0,933.4,3004.0,Churned,Competitor,Competitor offered higher download speeds,0.96,High Risk - Immediate Action Needed
88215-KAR,Female,19,No,Karnataka,5,10,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.05,50.05,0.0,0,43.05,93.1,Joined,,,1.0,High Risk - Immediate Action Needed
55330-WES,Female,59,Yes,West Bengal,14,23,,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.7,113.55,0.0,0,11.34,124.89,Churned,Competitor,Competitor offered higher download speeds,0.83,High Risk - Immediate Action Needed
21041-DEL,Male,75,Yes,Delhi,15,15,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,73.65,0.0,0,39.88,113.53,Churned,Attitude,Attitude of service provider,0.91,High Risk - Immediate Action Needed
47567-JAM,Female,74,Yes,Jammu & Kashmir,10,11,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,318.5,0.0,0,150.25,468.75,Churned,Competitor,Competitor made better offer,0.79,High Risk - Immediate Action Needed
45017-UTT,Female,42,Yes,Uttar Pradesh,13,11,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.85,1424.5,0.0,130,34.01,1588.51,Churned,Attitude,Attitude of support person,0.83,High Risk - Immediate Action Needed
92815-BIH,Female,65,Yes,Bihar,6,14,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,0.0,0,93.86,1401.96,Churned,Attitude,Attitude of support person,0.87,High Risk - Immediate Action Needed
67408-GUJ,Male,73,Yes,Gujarat,2,5,,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,Churned,Competitor,Competitor had better devices,0.89,High Risk - Immediate Action Needed
77448-KER,Male,47,Yes,Kerala,10,24,Deal 4,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1025.95,0.0,0,262.36,1288.31,Churned,Attitude,Attitude of service provider,0.95,High Risk - Immediate Action Needed
65531-MAH,Female,55,No,Maharashtra,10,22,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.8,19.8,0.0,0,11.96,31.76,Joined,,,0.88,High Risk - Immediate Action Needed
85917-TAM,Male,53,Yes,Tamil Nadu,7,15,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.5,19.5,0.0,0,33.02,52.52,Joined,,,0.98,High Risk - Immediate Action Needed
39659-JAM,Female,61,No,Jammu & Kashmir,8,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.4,Churned,Competitor,Competitor made better offer,0.95,High Risk - Immediate Action Needed
99855-HAR,Female,48,Yes,Haryana,0,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,264.8,0.0,0,42.84,307.64,Churned,Other,Don't know,0.95,High Risk - Immediate Action Needed
29969-ASS,Female,53,Yes,Assam,11,10,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.6,249.95,0.0,20,185.5,455.45,Churned,Competitor,Competitor made better offer,0.85,High Risk - Immediate Action Needed
57111-KAR,Male,44,No,Karnataka,4,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,86.6,0.0,0,5.43,92.03,Churned,Competitor,Competitor offered higher download speeds,1.0,High Risk - Immediate Action Needed
16244-UTT,Female,19,Yes,Uttar Pradesh,5,7,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,5.1,24.65,Joined,,,0.88,High Risk - Immediate Action Needed
51214-MAH,Male,28,No,Maharashtra,12,22,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.6,232.5,0.0,10,82.02,324.52,Joined,,,0.76,High Risk - Immediate Action Needed
82718-TAM,Male,32,Yes,Tamil Nadu,12,7,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.7,20.7,0.0,0,45.86,66.56,Joined,,,0.86,High Risk - Immediate Action Needed
38636-TEL,Female,54,No,Telangana,8,13,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,2542.45,0.0,0,72.0,2614.45,Churned,Competitor,Competitor made better offer,0.95,High Risk - Immediate Action Needed
42965-UTT,Male,64,No,Uttarakhand,5,33,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,4871.05,0.0,0,421.59,5292.64,Churned,Attitude,Attitude of support person,0.76,High Risk - Immediate Action Needed
47183-TAM,Female,27,Yes,Tamil Nadu,14,26,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165.0,0.0,0,57.72,222.72,Churned,Competitor,Competitor had better devices,0.86,High Risk - Immediate Action Needed
